Star,Date,Name,Reaction,Review
5,"11 15, 2018 11 15, 2018",A Google user Pathao Inc,1,Good
5,"11 15, 2018 11 19, 2018",Sk Imran Pathao Inc,1,Good
5,"11 15, 2018 11 17, 2018",A Google user Pathao Inc,0,Good
5,"10 22, 2018 11 4, 2018",A Google user Pathao Inc,0,Good app
5,"10 20, 2018 11 4, 2018",A Google user Pathao Inc,0,Best app
5,"11 15, 2018 11 19, 2018",Tarikul Islam Pathao Inc,0,Good
5,"10 19, 2018 11 4, 2018",Al amin soikat Pathao Inc,0,Jst awsome
5,"10 19, 2018 11 4, 2018",tanzil islam Pathao Inc,0,Nice apps
5,"10 18, 2018 11 5, 2018",SHOYON RAHMAN COC 2 Pathao Inc,0,Very helpful
5,"10 18, 2018 11 5, 2018",A Google user Pathao Inc,0,Very useful
5,"10 28, 2018 10 31, 2018",A Google user Pathao Inc,0,its useful
5,"10 18, 2018 11 5, 2018",A Google user Pathao Inc,0,user friendly
5,"10 17, 2018 11 5, 2018",A Google user Pathao Inc,0,Nice app
5,"10 15, 2018 11 5, 2018",A Google user Pathao Inc,0,Good Quality
5,"10 13, 2018 11 1, 2018",Rabiul Hasan Pathao Inc,0,All good
5,"10 13, 2018 11 1, 2018",Apu Nandy Pathao Inc,0,br happy
5,"10 11, 2018 11 1, 2018",A Google user Pathao Inc,0,Awesome service
5,"10 11, 2018 11 1, 2018",A Google user Pathao Inc,0,good app
5,"10 10, 2018 11 5, 2018",onoy islam Pathao Inc,0,nice app
5,"10 18, 2018 11 4, 2018",A Google user Pathao Inc,0,Good site
5,"11 16, 2018 11 17, 2018",Chowdhury Products Pathao Inc,0,Good Ride
5,"11 18, 2018 11 19, 2018",A Google user Pathao Inc,0,Good servies
5,"11 15, 2018 11 19, 2018",mahfuz ur rahman Pathao Inc,4,I want this service every where in Bangladesh.
5,"10 3, 2018 11 7, 2018",Md.Robiul Khan Pathao Inc,0,nice...pic 😎😎😎
5,"10 28, 2018 10 31, 2018",Suhan Ahmed Pathao Inc,1,Fine
5,"9 20, 2018 11 10, 2018",akidul islam Pathao Inc,1,good
5,"10 7, 2018 11 6, 2018",md sumon Pathao Inc,0,Best app
5,"10 7, 2018 11 6, 2018",shamim shaimon Pathao Inc,0,Amazing apps
5,"10 8, 2018 11 6, 2018",A Google user Pathao Inc,0,Better raid
5,"9 19, 2018 11 10, 2018",Shamim Ahmed Pathao Inc,0,Good apps
5,"10 27, 2018 10 31, 2018",A Google user Pathao Inc,0,good service
5,"11 15, 2018 11 15, 2018",A Google user Pathao Inc,0,Good apps
5,"11 18, 2018 11 19, 2018",A Google user Pathao Inc,0,amazing service
5,"11 15, 2018 11 15, 2018",A Google user Pathao Inc,0,Good service
5,"11 16, 2018 11 17, 2018",Abesh Roy Pathao Inc,0,Nice app
5,"11 11, 2018 11 11, 2018",A Google user Pathao Inc,0,nice app
5,"11 16, 2018 11 17, 2018",sweet khan Pathao Inc,0,Happy
5,"11 19, 2018 11 19, 2018",A Google user Pathao Inc,0,Good service
5,"11 15, 2018 11 15, 2018",Ameen Md.Rizwan Pathao Inc,0,Simply Great
5,"10 29, 2018 10 31, 2018",A Google user Pathao Inc,0,Good app
5,"10 6, 2018 11 6, 2018",The shining star Pathao Inc,0,Useful app
5,"10 3, 2018 11 7, 2018",Desi Media Pathao Inc,0,Good app
5,"9 29, 2018 11 7, 2018",Bangla Android Tips Pathao Inc,0,Nice Apps
5,"9 29, 2018 11 8, 2018",A Google user Pathao Inc,0,Nice app
5,"9 30, 2018 11 7, 2018",Mhamudul Hasan Arzon Pathao Inc,0,Wonderful ride
5,"10 1, 2018 11 7, 2018",Bhakunde Youth Club Pathao Inc,0,It was awesome
5,"9 24, 2018 11 8, 2018",Marzan hussain Pathao Inc,0,good app
5,"9 23, 2018 11 10, 2018",Miskat Khan Pathao Inc,0,Good apps
5,"9 21, 2018 11 10, 2018",Tanzir Altaf Pathao Inc,0,Awesome idea
5,"9 23, 2018 11 10, 2018",Fazlo Rahman Pathao Inc,0,nice app
5,"9 21, 2018 11 10, 2018",A Google user Pathao Inc,0,Nice apps
5,"9 20, 2018 11 10, 2018",A Google user Pathao Inc,0,Very nice
5,"9 12, 2018 11 11, 2018",A Google user Pathao Inc,0,Best for everything
5,"10 18, 2018 11 4, 2018",Tapu Barua Pathao Inc,0,Good apps
5,"10 26, 2018 10 31, 2018",Md Najmul Shake Pathao Inc,0,nice apps
5,"11 15, 2018 11 15, 2018",taher saddam Pathao Inc,0,good
5,"9 18, 2018 11 10, 2018",A Google user Pathao Inc,0,It so good for my cycle....
5,"11 5, 2018 11 5, 2018",A Google user Pathao Inc,0,The riders location do not show at map accurately. And there is no discount for the customer yet.
5,"10 21, 2018 11 4, 2018",A Google user Pathao Inc,5,Just Useful. Most useful app I have ever used.
5,"11 15, 2018 11 17, 2018",Dhiman Barman Pathao Inc,0,I am really happy with your service. Really such a good concept.
5,"10 10, 2018 11 5, 2018",Kamrul Ahsan Pathao Inc,0,It save our time
5,"9 27, 2018 11 8, 2018",Durjoy khan Pathao Inc,0,I think it is very humfll
5,"11 15, 2018 11 15, 2018",Sakil Mollick Pathao Inc,0,sometime riders can't pik ride that's big problem and all ok
5,"11 4, 2018 11 5, 2018",Rakib Rahman Sagor Pathao Inc,0,This is more better then Sohoz & Uber. They gives discount every week. They also have food delivery. More better and fast then food panda. In short this is the best. Everybody should use this app and share with friends.
5,"11 6, 2018 11 7, 2018",mehedi hasan Pathao Inc,0,Location Services ta apnader aro better kora uchit Uber Er moto karon jara aktu kom bujhe tader jonno better hobe ami mone kori
5,"9 21, 2018 11 10, 2018",BD Applied Comedy Pathao Inc,0,best apps in Bangladesh.
5,"10 19, 2018 8 21, 2017",Emon Hassan Pathao Inc,12,Not much detailed locations in search box. Need some improvement on that. Overall really good app.
5,"9 1, 2018 11 12, 2018",A Google user Pathao Inc,0,Thanks for the great service 😍
5,"9 5, 2018 11 10, 2018",Samiha Alam Pathao Inc,0,Don't
5,"11 16, 2018 11 17, 2018",payer ahmed Pathao Inc,0,Nice
5,"9 23, 2018 11 10, 2018",Mostakim Hosen Pathao Inc,0,we'll
5,"10 29, 2018 10 31, 2018",Md. Rafiq Pathao Inc,2,Good app.its very helpful.
5,"11 15, 2018 11 17, 2018",Julker Naim Pathao Inc,0,The new version doesn't update my mobile. Why?
5,"11 16, 2018 11 17, 2018",Samayee Dhungel Pathao Inc,0,"Very convenient service, have been getting easy rides at affordable rates."
5,"10 31, 2018 11 3, 2018",kaniz fatema Pathao Inc,0,Need lower car cost and also for bike.
5,"10 18, 2018 11 4, 2018",A Google user Pathao Inc,9,Very good service
5,"11 8, 2018 11 8, 2018",Badruddoza arafath Pathao Inc,0,Aksomy baje hoye jbe akn vlo ase
5,"9 30, 2018 11 7, 2018",A Google user Pathao Inc,0,Its help for me...thanq you so much pathao
5,"10 27, 2018 10 31, 2018",Shakib Mullick Pathao Inc,5,Its saves a lot of time but recently the fare is showing higher..and another issue is some of the riders get angry if I use discount codes on rides .
5,"11 12, 2018 11 12, 2018",Ataullah mullah Rubon Pathao Inc,0,Osum
5,"11 16, 2018 11 17, 2018",Rakibul Hasan Pathao Inc,0,"I need huge discount for smooth ride, so please give me discount."
5,"9 24, 2018 11 8, 2018",A Google user Pathao Inc,0,I think it's better
5,"10 19, 2018 11 4, 2018",Mohammed Hasnayet Pathao Inc,3,Quick and best super service. So much helpful.
5,"8 20, 2018 11 12, 2018",A Google user Pathao Inc,0,very helful app.
5,"9 11, 2018 11 11, 2018",Riaz Ahemad Pathao Inc,0,It's amazing app
5,"11 15, 2018 11 19, 2018",Muzaddid Al Arifin Pathao Inc,0,They are really good and have different types of services. A must have app :)
5,"10 20, 2018 11 4, 2018",A Google user Pathao Inc,0,Very help full 😇
5,"9 24, 2018 11 8, 2018",mir fahim Pathao Inc,0,আমার টাকা দেয় নাই. .. অনেক খারাপ লাগলো 😭
5,"11 4, 2018 11 5, 2018",A Google user Pathao Inc,0,The app is very helpful and awesome.i like the service. It save our time and reach us safely to our destination.And the bike fair is few that anyone can use it.
5,"9 22, 2018 11 10, 2018",A Google user Pathao Inc,0,It's a good app
5,"11 9, 2018 11 10, 2018",MOJIBOR ROHMAN Pathao Inc,0,Go
5,"9 24, 2018 11 10, 2018",Antara Paul Chowdhury Pathao Inc,2,Helpful
5,"10 25, 2018 10 31, 2018",M .salwe Pathao Inc,9,"Very good app, but u need to improve your map directions specially when the person confirm the pick up and there is no pointing directions which can lead the person to the pick up point."
5,"11 16, 2018 11 17, 2018",Anabil Wahid Pathao Inc,2,"Everything is good with the app except sometimes it keeps loading on the 
pickup point box for which I can't request a ride or food which is 
bothersome"
5,"10 23, 2018 11 4, 2018",Sadman Sakib Pathao Inc,7,"This app is great compared to Uber, Shohoz, Obhai and so on. I'm talking about the price. Pathao is very cheap with their fare, however the other facilities are almost the same."
5,"10 18, 2018 11 5, 2018",Ab.M Mahmud Pathao Inc,31,Some time apps gives wrong pick up location. Its feels harassment.
5,"10 20, 2018 11 4, 2018",Hossain Jaber Pathao Inc,8,Love your app. First app to be launched in Chittagong. Great support and great service. You should think about introducing CNG auto as a mode of transport. Love Pathao
5,"10 29, 2018 11 3, 2018",A Google user Pathao Inc,2,"Pathao Pay recharge, in the wallet widget isn't available anymore. Unable to see the recharge button??"
5,"10 24, 2018 11 4, 2018",Akram Hossen Pathao Inc,11,"৪* দিয়েছিলাম বেশকিছুদিন আগে! কিন্তু পাঠাও টিমের আন্তরিকতা এবং এপ নিয়ে রেগুলার কাজ করার মানসিকতার কারণে আজকে ৫* দিচ্ছি গুড জব,পাঠাও টিম।"
5,"10 21, 2018 11 4, 2018",istiaq sinthia Pathao Inc,7,This is helpful to go through traffic jam in Dhaka city. Rides specially bikes are more available here.
5,"8 29, 2018 11 12, 2018",Shaheed Sharma Pathao Inc,0,Beat UBER and Stay with PATHAO.
5,"9 14, 2018 11 11, 2018",Säddäm Bhûîyâñ Pathao Inc,2,Helpful
5,"9 20, 2018 11 10, 2018",A Google user Pathao Inc,0,It's very good
5,"10 19, 2018 11 4, 2018",Jayed Akrama Pathao Inc,3,It is good for people of Bangladesh to go fast anywhere
5,"8 29, 2018 11 12, 2018",mishok ahmmed Pathao Inc,0,I couldn't use ride on the apps!!
5,"11 3, 2018 11 3, 2018",Shirdhartha Dey Pathao Inc,0,Save ur time use pathao
5,"9 5, 2018 11 10, 2018",Imam Hossain Piyas Pathao Inc,1,Good Service!! I love it!!! ❤
5,"11 16, 2018 11 17, 2018",Arman Rafid Pathao Inc,0,Best app in play store
5,"11 8, 2018 11 10, 2018",Global Tech Pathao Inc,1,ভাল
5,"11 17, 2018 11 17, 2018",Golam Rabbane Pathao Inc,0,Maps need so update
5,"11 15, 2018 11 19, 2018",nijum dipe Pathao Inc,0,Change my life. Save for the enough money. & Comfortable & Reliable journey. Thanks Pathao
5,"11 13, 2018 11 19, 2018",A Google user Pathao Inc,0,Pathao food is very good
5,"10 8, 2018 11 6, 2018",A Google user Pathao Inc,1,Just Love it...
5,"8 18, 2018 11 12, 2018",Md Kutub Pathao Inc,2,Good service
5,"11 5, 2018 11 6, 2018",A Google user Pathao Inc,17,Not Bad
5,"10 22, 2018 11 4, 2018",tanib tousif Pathao Inc,0,Its a very good app
5,"11 4, 2018 11 4, 2018",A Google user Pathao Inc,0,Wow So Nice Apps
5,"10 11, 2018 11 1, 2018",Anamul Mamun Pathao Inc,0,Very help full for people
5,"9 27, 2018 11 8, 2018",A Google user Pathao Inc,0,Very Good And Easy
5,"10 15, 2018 11 5, 2018",Shahed Kayser Pathao Inc,0,Chole😇😂
5,"11 9, 2018 11 10, 2018",Nafsan Chowdhury Pathao Inc,1,All over great app ! But I think Rider should also have the option to verify ride has started as confirmation.
5,"9 30, 2018 11 7, 2018",OPTIMISTIC GAMERZZZ Pathao Inc,0,This is better then uber
5,"9 28, 2018 11 8, 2018",Sunny Khan Pathao Inc,0,Very Helpful This App
5,"11 8, 2018 11 10, 2018",Hridoy Chowdhury Pathao Inc,1,Thanks to pathao to make our life more comfortable and easy.but there is scope to be better
5,"11 8, 2018 11 10, 2018",jahangirhossain hossain Pathao Inc,0,You apps not setup many pro3
5,"11 8, 2018 11 10, 2018",RAJESH DHAREWAL Pathao Inc,1,I am giving you guys 5 stars.... One more bonus star if you could start the services outside ring road also.
5,"9 2, 2018 11 13, 2018",A Google user Pathao Inc,0,Itz a rare idea💙
5,"11 15, 2018 11 15, 2018",Tuhin Ahamed Pathao Inc,0,Love it
5,"11 7, 2018 11 8, 2018",shahriar ahmed Pathao Inc,2,ভারা বেশি আসে
5,"10 29, 2018 10 31, 2018",A Google user Pathao Inc,0,Awesome journey on this patho ride
5,"10 17, 2018 11 5, 2018",A Google user Pathao Inc,0,Very nice app and helpful app
5,"11 15, 2018 11 15, 2018",A Google user Pathao Inc,0,Very useful thing of our life.
5,"10 16, 2018 11 5, 2018",A Google user Pathao Inc,0,Love it But some time good vehicle does not comes
5,"8 21, 2018 11 12, 2018",Arshaduzzaman Manik Pathao Inc,1,It's very good service
5,"11 15, 2018 11 17, 2018",samir hossain samir hossain Pathao Inc,0,Well....
5,"11 15, 2018 11 15, 2018",APNet Limited Pathao Inc,0,not good service
5,"8 27, 2018 11 12, 2018",A Google user Pathao Inc,0,I think it is a best apps
5,"10 20, 2018 11 4, 2018",Be Awesome Pathao Inc,0,Best for food delivary........better than foodpanda
5,"11 8, 2018 11 10, 2018",gomes lincoln Pathao Inc,1,Good
5,"8 27, 2018 11 12, 2018",A Google user Pathao Inc,0,This is very usefull app
5,"9 20, 2018 11 10, 2018",mahabub alam Pathao Inc,0,Thanks.
5,"11 8, 2018 11 10, 2018",Saiful Islam Pathao Inc,1,Good
5,"11 10, 2018 11 10, 2018",shammy liza Pathao Inc,0,Not Bad
5,"11 3, 2018 11 4, 2018",Menz Raihan Pathao Inc,4,good job
5,"11 7, 2018 11 7, 2018",Md. Nuruzzaman Pathao Inc,3,nice
5,"9 24, 2018 11 8, 2018",Jafar Ahmed Pathao Inc,0,Good for the nation No doubt
5,"8 22, 2018 11 12, 2018",A Google user Pathao Inc,0,Goood but still to be developed
5,"11 3, 2018 11 4, 2018",Md Mahfuzur Rahman Akash Pathao Inc,10,Best in bd
5,"11 10, 2018 11 10, 2018",Shakil Nawze Nishat Pathao Inc,0,Useful app
5,"11 8, 2018 11 8, 2018",Tasmios Siam Pathao Inc,1,Best app❤
5,"10 28, 2018 10 31, 2018",subhashis das Pathao Inc,1,It is a best app for us and Its so helpful. Thank you
5,"10 10, 2018 11 5, 2018",sujon shaikh Pathao Inc,0,It's Really Good..!!
5,"10 5, 2018 11 6, 2018",Earn Help BD Pathao Inc,0,"nice app.so,love it"
5,"10 17, 2018 11 5, 2018",Twili ght Pathao Inc,1,Owww
5,"10 20, 2018 11 4, 2018",Zarif Tajwar Pathao Inc,3,Great app. Much appreciated!
5,"10 11, 2018 11 1, 2018",A Google user Pathao Inc,0,what a amazing app it is!
5,"10 20, 2018 11 4, 2018",Gentle Walid Silent Walid Pathao Inc,0,This app is very useful .......and thus good app😎😎😎
5,"11 2, 2018 11 3, 2018",Sohan Aryean Pathao Inc,0,রাইডারের locationটা live দেখতে পারা যায় এমন করুন
5,"10 31, 2018 10 31, 2018",ishtiak rifat Pathao Inc,1,Some Time its not working
5,"10 20, 2018 11 4, 2018",A Google user Pathao Inc,2,It's very helpful😄
5,"8 25, 2018 11 12, 2018",Social Forex System Pathao Inc,0,I like very much Pathao Service.
5,"11 2, 2018 11 3, 2018",A Google user Pathao Inc,0,nice good jobs they...
5,"11 8, 2018 11 10, 2018",Md. Abul Hossain Pathao Inc,3,Outsanding
5,"11 8, 2018 11 10, 2018",Afjal Soad Pathao Inc,2,Best ever
5,"10 25, 2018 11 4, 2018",Mohammad Nasirul Hasan Chowdhury Pathao Inc,17,Having problem sometime I am getting auto cancellation after getting call from partner. It's happened 4/5 times with me. I just waiting for ride but contact person said I cancelled the deal but I didn't. Please fixed it if any problem from your end.
5,"9 23, 2018 11 10, 2018",A Google user Pathao Inc,0,বাইক রাইডিং সবচেয়ে ভাল এপ্স।
5,"9 30, 2018 11 7, 2018",A Google user Pathao Inc,0,Its very useful..... Just awesome...
5,"11 15, 2018 11 19, 2018",Easy Life Pathao Inc,0,ভাড়াটা আর একটু কমালে ভালো হতো
5,"10 25, 2018 10 31, 2018",Md. Lokman Hossain Pathao Inc,2,I think improved every department of pathao
5,"10 28, 2018 10 31, 2018",Sadat Hamza Pathao Inc,0,Overall Awesome App!! Just Awesome!! Thanks to Pathao's Owner for making that such a great app like uber! Once Again thanks
5,"9 20, 2018 11 10, 2018",Tasmia Mantasha Pathao Inc,0,I want some improvement . thanks
5,"11 5, 2018 11 5, 2018",sadman sakib Pathao Inc,0,Best ride sharing app This also good service provided by them Fare is just little high
5,"10 27, 2018 10 31, 2018",Md Asadul Hoque Pathao Inc,0,One of the apps which I need to use regularly for my daily ride. Very useful and user-friendly.
5,"11 16, 2018 11 17, 2018",A Google user Pathao Inc,0,It's quite a great experience for me to use this app and getting the proper service as well..... It undoubtedly deserve five star from my side....
5,"11 9, 2018 11 10, 2018",rock nizam Pathao Inc,0,থ্যাঙ্ক ইউ পাঠাও কে এত সুন্দর ভালো অ্যাপ দেওয়ার জন্য
5,"10 28, 2018 10 31, 2018",k.prashad chowdhury Pathao Inc,2,Rapidly connect with Captain.... No long time wait...
5,"11 16, 2018 11 17, 2018",A Google user Pathao Inc,0,It's good
5,"11 16, 2018 11 17, 2018",A Google user Pathao Inc,0,It is a great apps in dhaka city.
5,"11 15, 2018 11 19, 2018",A Google user Pathao Inc,0,very helpful job.....
5,"11 17, 2018 11 17, 2018",A Google user Pathao Inc,0,Naxrul
5,"11 15, 2018 11 19, 2018",Md. Kabirul Islam Shiplo Pathao Inc,0,V. Good app
5,"11 15, 2018 11 19, 2018",Shahabuddin Shakil Pathao Inc,0,Good for timing.
5,"9 22, 2018 11 10, 2018",Riya Khan golden girl is superb Pathao Inc,0,That's so good and cool app
5,"9 19, 2018 11 10, 2018",Mahin Hasan Pathao Inc,0,A wonderful app ever.just love this service.❤️❤️❤️
5,"11 16, 2018 11 17, 2018",Alauddin Rubel Pathao Inc,0,Thanks
5,"9 17, 2018 11 10, 2018",Nahiyan Karim Pathao Inc,0,Yes it is a good concern for the development of Bangladesh
5,"9 10, 2018 11 11, 2018",A Google user Pathao Inc,0,This app is really very good
5,"11 16, 2018 11 17, 2018",A Google user Pathao Inc,0,Oooooo
5,"10 11, 2018 11 1, 2018",Shafin Mona Pathao Inc,0,O..happy bt need improve more
5,"11 16, 2018 11 17, 2018",A Google user Pathao Inc,0,nic
5,"11 15, 2018 11 15, 2018",mdrasel hossen Pathao Inc,0,Thanks
5,"8 5, 2018 11 13, 2018",Ehsanul Haque Pathao Inc,1,Very good service
5,"11 16, 2018 11 17, 2018",A Google user Pathao Inc,0,good
5,"11 13, 2018 11 19, 2018",Shaharier Munna Pathao Inc,0,This app make our life more easy for travel in city
5,"11 15, 2018 11 17, 2018",Ridhika Nondy Pathao Inc,0,Best
5,"11 10, 2018 11 11, 2018",DABU NEOGI Pathao Inc,0,thank you pathao
5,"11 15, 2018 11 15, 2018",A Google user Pathao Inc,0,Good
5,"11 15, 2018 11 19, 2018",Moshfiqure Rahman Pathao Inc,0,Now it has become a part of my life..... Thanks for everything PATHAO
5,"11 9, 2018 11 10, 2018",World Varieties Pathao Inc,5,It's Awesome & Very Helpful
5,"11 15, 2018 11 15, 2018",Deon Raju Pathao Inc,0,Good
5,"11 15, 2018 11 15, 2018",Philipe Coutinho Pathao Inc,0,Fabulous
5,"11 15, 2018 11 19, 2018",A Google user Pathao Inc,0,Good
5,"11 15, 2018 11 19, 2018",Dip Roy good Pathao Inc,0,nice
5,"11 15, 2018 11 19, 2018",Kafil Uddin Pathao Inc,0,ভাল
5,"11 15, 2018 11 17, 2018",Maruf Hasan Pathao Inc,0,goid apps
5,"11 16, 2018 11 17, 2018",বাংলাদেশের নতুন গান Pathao Inc,0,ভালো app
5,"11 16, 2018 11 17, 2018",A Google user Pathao Inc,0,nice
5,"11 15, 2018 11 15, 2018",Hridoy Khan Pathao Inc,0,Cool
5,"11 15, 2018 11 19, 2018",M Sanaul Islam Joy Pathao Inc,0,fine
5,"10 4, 2018 11 7, 2018",Adii 1999 Pathao Inc,0,Its good than tootle.
5,"11 16, 2018 11 17, 2018",Nasimul Islam Emon Pathao Inc,0,Good
5,"8 19, 2018 11 12, 2018",Tishan Tishan Pathao Inc,0,The best app in BD.
5,"8 30, 2018 11 12, 2018",putimass jindabad Pathao Inc,0,Good
5,"11 1, 2018 11 3, 2018",Om Jung Pathao Inc,0,I really appreciate this creative idea. 👍
5,"11 15, 2018 11 15, 2018",A Google user Pathao Inc,0,almost good for me
5,"10 23, 2018 11 4, 2018",A Google user Pathao Inc,0,I love pathao food specially!
5,"11 15, 2018 11 15, 2018",MOHAN ISLAM Pathao Inc,0,I think is good
5,"11 16, 2018 11 17, 2018",A Google user Pathao Inc,0,Awesome services Pathao Bt more updates for services
5,"9 13, 2018 11 11, 2018",Md Robi Pathao Inc,0,Rd Robi
5,"9 18, 2018 11 10, 2018",Ornob Mohammad Pathao Inc,0,God apps
5,"11 15, 2018 11 19, 2018",bikash adhikary Pathao Inc,0,Fabulous Transport Service.
5,"11 15, 2018 11 15, 2018",Arifin Tanim Pathao Inc,0,Fast & best ride ever ^_^
5,"11 16, 2018 11 17, 2018",A Google user Pathao Inc,0,Varry usefull and easy to use
5,"11 17, 2018 11 17, 2018",Tube Dot Pathao Inc,0,Helpful app
5,"11 16, 2018 11 17, 2018",Mostafizzur Rahman Pathao Inc,0,better journey
5,"9 22, 2018 11 10, 2018",A Google user Pathao Inc,0,It's really a good thought by pathao inc
5,"11 9, 2018 11 3, 2018",Mukul Mokarram Pathao Inc,2,DED
5,"11 15, 2018 11 15, 2018",md.akhter-uz- Zaman Pathao Inc,0,Good Service
5,"9 20, 2018 11 10, 2018",fun bd Pathao Inc,0,Very nice app.but all Bangladesh service promoting
5,"10 11, 2018 11 1, 2018",A Google user Pathao Inc,0,this app good..but system than more updated...
5,"11 15, 2018 11 19, 2018",Mostak Rahman Pathao Inc,0,Easy & comfortable travelling make a happy life.
5,"11 16, 2018 11 17, 2018",33md Ashraful Islam Ashraf Pathao Inc,0,this app is useful and enjoyable
5,"10 23, 2018 11 4, 2018",Kazi Md. Rezaul Karim Pathao Inc,0,"Traditional apps,comunication easy for its."
5,"10 29, 2018 10 31, 2018",Nazrin Shukti Pathao Inc,0,Best Transport App according to my experience
5,"10 20, 2018 11 4, 2018",A Google user Pathao Inc,0,nice app for our daily journy life
5,"8 3, 2018 11 13, 2018",KEEP LOOKING Pathao Inc,0,first time
5,"8 15, 2018 11 13, 2018",A Google user Pathao Inc,0,একদম বাজে
5,"8 13, 2018 11 13, 2018",Nobel Man Pathao Inc,0,Wow like this
5,"8 21, 2018 11 12, 2018",sajjda islam Pathao Inc,0,Eva lslam
5,"11 10, 2018 11 11, 2018",Al-Amin Hossain Pathao Inc,0,Good job
5,"8 29, 2018 11 12, 2018",Odbhut Vai Pathao Inc,0,Not sure
5,"9 6, 2018 11 10, 2018",Niloufer Akhter Pathao Inc,0,Just Awoesome..
5,"11 10, 2018 11 10, 2018",A Google user Pathao Inc,0,Thanks
5,"11 16, 2018 11 17, 2018",rajaul pr Pathao Inc,0,All of them good
5,"11 10, 2018 11 10, 2018",muntaha promi Pathao Inc,0,Good app
5,"11 16, 2018 11 17, 2018",Parvez Hasan Tarafder Pathao Inc,0,Its a more easier to moving
5,"11 16, 2018 11 17, 2018",Myth Nowshin Pathao Inc,0,সেই
5,"11 14, 2018 11 19, 2018",Afsana Sharmin Lily Pathao Inc,0,It's awesome
5,"9 18, 2018 11 10, 2018",Momen khan Pathao Inc,0,It's a good & help fully. best of luck.
5,"11 14, 2018 11 19, 2018",Lingcon mondal Pathao Inc,0,become easy our life
5,"11 15, 2018 11 19, 2018",RAFI MUKTADIR Pathao Inc,0,Made life easier 😇
5,"11 15, 2018 11 15, 2018",Mir Afrad Akib Pathao Inc,0,Good job Elias.
5,"11 15, 2018 11 19, 2018",Mirza sadiqul Pathao Inc,0,Cool app
5,"11 18, 2018 11 19, 2018",A Google user Pathao Inc,0,Its awesome
5,"11 15, 2018 11 15, 2018",K M A Hossain Pathao Inc,0,Best apps to use everyday
5,"11 15, 2018 11 15, 2018",Md. Jafrul Islam Pathao Inc,0,Nice Service
5,"11 15, 2018 11 15, 2018",Mushfiqur Rahman Shaikat Pathao Inc,0,So efficient in my life...
5,"8 7, 2018 11 13, 2018",T.R ENTERPRISE Pathao Inc,0,Thank You.
5,"9 7, 2018 11 10, 2018",A Google user Pathao Inc,0,well feedback
5,"9 13, 2018 11 11, 2018",A Google user Pathao Inc,0,Bala ni
5,"11 13, 2018 11 19, 2018",A TIPS BD Pathao Inc,0,Good app
5,"9 25, 2018 11 8, 2018",A Google user Pathao Inc,0,Very halpful
5,"9 30, 2018 11 7, 2018",Emon karim Pathao Inc,0,I like it
5,"10 8, 2018 11 6, 2018",Sharat Rahman Pathao Inc,0,ভালো সাভিস
5,"10 8, 2018 11 6, 2018",Faisal. ctg Pathao Inc,0,I no
5,"10 9, 2018 11 6, 2018",Lenovo A2010-a Pathao Inc,0,Lenovo Help
5,"10 10, 2018 11 5, 2018",Ml M Boss Pathao Inc,0,Tenpatti Purches
5,"10 17, 2018 11 5, 2018",A Google user Pathao Inc,0,Thanks for your
5,"11 16, 2018 11 17, 2018",Johirul Islam Pathao Inc,0,Should work on maps
5,"11 15, 2018 11 19, 2018",masud rana rashel Pathao Inc,0,Very good work
5,"11 16, 2018 11 17, 2018",Megh Lusen Pathao Inc,0,Veryyyyyyyyy good apps
5,"11 14, 2018 11 19, 2018",Dilruba Tuly Pathao Inc,0,Happy with pathao service...
5,"10 2, 2018 11 7, 2018",Khalid Azad Pathao Inc,0,Oshir bro
5,"8 9, 2018 11 13, 2018",Rahat Amin Pathao Inc,1,jaja
5,"9 1, 2018 11 13, 2018",Sahik Haidar Pathao Inc,0,Good
5,"8 29, 2018 11 12, 2018",Runty Hossain Pathao Inc,0,Nice
5,"11 7, 2018 11 7, 2018",A Google user Pathao Inc,0,ha ha
5,"10 28, 2018 10 31, 2018",sajid nayim.007 Pathao Inc,0,It's great
5,"8 31, 2018 11 12, 2018",Md Helal Pathao Inc,0,fantastic ride
5,"8 30, 2018 11 12, 2018",A Google user Pathao Inc,0,good app
5,"8 30, 2018 11 12, 2018",Sharmin Aktar Pathao Inc,0,Nice apps
5,"9 3, 2018 11 12, 2018",A Google user Pathao Inc,0,So Good
5,"9 3, 2018 11 12, 2018",Alamgir Kabir Pathao Inc,0,Great one
5,"8 28, 2018 11 12, 2018",sumon chowdhury Pathao Inc,0,Good app
5,"8 26, 2018 11 12, 2018",Piash Prantor Pathao Inc,0,it's beautiful...
5,"8 25, 2018 11 12, 2018",A Google user Pathao Inc,0,awesome app
5,"11 16, 2018 11 17, 2018",Kabir Uddin Pathao Inc,0,Nice
5,"8 17, 2018 11 13, 2018",Alauddin 12327 Pathao Inc,0,very useful
5,"8 13, 2018 11 13, 2018",SS Shamim Pathao Inc,0,nice apps
5,"11 13, 2018 11 13, 2018",Saimum Prince Pathao Inc,0,useful service
5,"8 15, 2018 11 13, 2018",A Google user Pathao Inc,0,Nice app
5,"8 27, 2018 11 12, 2018",A Google user Pathao Inc,0,Nice Appd
5,"9 6, 2018 11 10, 2018",Belal Khan Pathao Inc,0,good app
5,"10 18, 2018 11 5, 2018",A Google user Pathao Inc,0,Very good।
